0,-1,0,1,0,0,0,0,0,0,0,иголка
0,0,0,1,1,1,0,1,0,0,0,дело
1,1,1,1,0,0,0,0,0,0,0,боб
0,1,0,1,0,0,0,0,0,0,0,огурец
0,1,0,1,0,0,0,0,0,0,0,гриб
0,-1,0,1,0,0,0,0,0,0,0,заплатка
0,0,0,3,0,0,0,0,0,0,0,штаны
0,1,0,2,0,0,0,0,0,0,0,забор
0,0,0,1,0,0,0,0,0,0,0,время
0,0,0,2,0,0,0,0,0,0,0,штаны
0,0,0,2,0,0,0,0,0,0,0,штаны
0,1,0,1,0,0,0,0,0,0,0,бобок
0,-1,0,1,0,0,0,0,0,0,0,быль
0,0,0,9,2,0,0,1,0,0,0,штаны
1,1,1,2,0,0,0,0,0,0,0,боб
0,0,0,1,0,0,0,0,0,0,0,ровно
0,-1,0,6,0,0,0,0,0,0,0,заплатка
0,1,0,1,0,0,0,0,0,0,0,гвоздь
0,-1,0,1,0,0,0,0,0,0,0,материя
0,0,0,1,1,0,0,1,0,0,0,куда
0,1,0,1,0,0,0,0,0,0,0,забор
0,-1,0,1,0,0,0,0,0,0,0,величина
0,-1,1,2,0,0,0,0,0,0,0,мама
0,1,0,1,0,0,0,0,0,0,0,зуб
0,-1,0,1,0,0,0,0,0,0,0,иголка
0,-1,1,2,0,0,0,0,0,0,0,мама
0,1,1,1,0,0,0,0,0,0,0,солдат
0,-1,1,1,0,0,0,0,0,0,0,мама
0,-1,0,2,0,0,0,0,0,0,0,материя
0,1,0,1,0,0,0,0,0,0,0,пот
0,-1,0,1,0,0,0,0,0,0,0,досада
0,-1,1,2,1,0,0,0,0,0,0,мама
0,-1,0,3,0,0,0,0,0,0,0,заплатка
0,1,0,1,0,0,0,0,0,0,0,соплю
0,0,0,1,0,0,0,0,0,0,0,эх
0,1,0,1,0,0,0,0,0,0,0,палец
0,-1,0,1,0,0,0,0,0,0,0,нитка
0,-1,0,1,0,0,0,0,0,0,0,пуговица
0,0,0,1,0,0,0,0,0,0,0,начало
0,-1,0,1,0,0,0,0,0,0,0,иголка
0,1,0,2,0,0,0,0,0,0,0,карандаш
0,0,0,1,1,0,0,0,0,0,0,зато
0,-1,0,1,0,0,0,0,0,0,0,пуговица
0,0,0,6,5,0,0,6,0,0,0,а
0,1,0,1,0,0,0,0,0,0,0,лоскуток
0,0,0,1,0,0,0,0,0,0,0,короче
0,-1,0,1,0,0,0,0,0,0,0,черта
0,0,0,20,4,0,0,6,0,0,0,и
0,0,0,5,4,0,0,3,0,0,0,ребята
0,1,0,2,0,0,0,0,0,0,0,двор
1,1,1,1,0,0,0,0,0,0,0,том
0,-1,0,1,0,0,0,0,0,0,0,сталь
0,1,0,1,0,0,0,0,0,0,0,ножик
0,-1,0,1,0,0,0,0,0,0,0,дырка
0,-1,0,1,0,0,0,0,0,0,0,сторона
0,1,0,1,0,0,0,0,0,0,0,двор
0,1,0,1,0,0,0,0,0,0,0,цвет
0,0,0,1,0,0,0,0,0,0,0,штаны
0,1,1,1,0,0,0,0,0,0,0,молодец
0,0,0,5,4,0,0,3,0,0,0,я
0,1,0,1,0,0,0,0,0,0,0,бобок
0,1,0,1,0,0,0,0,0,0,0,кончик
0,1,1,1,0,0,0,0,0,0,0,мальчишка
0,1,0,11,0,0,0,0,0,0,0,бобок
0,-1,0,1,0,0,0,0,0,0,0,штанина
0,1,0,1,0,0,0,0,0,0,0,надел
0,1,1,2,1,0,0,1,0,0,0,солдат
