0,0,0,1,0,0,0,0,0,0,0,целое
0,0,0,1,0,0,0,0,0,0,0,впечатление
0,0,0,1,0,0,0,0,0,0,0,благословение
1,1,1,1,0,0,0,0,0,0,0,устин
0,0,0,1,0,0,0,0,0,0,0,внимание
1,-1,1,3,0,0,0,0,0,0,0,голова
0,1,0,1,0,0,0,0,0,0,0,результат
0,0,0,1,0,0,0,0,0,0,0,масло
1,1,1,1,0,0,0,0,0,0,0,иванович
0,-1,0,2,1,0,0,1,0,0,0,фигура
0,0,1,1,0,0,0,0,0,0,0,чудовище
0,-1,0,2,1,0,0,1,0,0,0,лампа
1,-1,1,5,4,0,0,4,0,0,0,таисия
0,0,0,1,1,0,0,1,0,0,0,неудовольствие
0,-1,0,2,0,0,0,0,0,0,0,плита
0,0,0,3,0,0,0,0,0,0,0,письмо
0,1,1,1,0,0,0,0,0,0,0,кат
0,-1,1,1,1,0,0,1,0,0,0,мама
0,0,0,1,0,0,0,0,0,0,0,кучу
0,1,0,1,0,0,0,0,0,0,0,чулок
0,-1,1,1,0,0,0,0,0,0,0,двойняшка
0,1,0,1,0,0,0,0,0,0,0,петербург
0,0,0,1,0,0,0,0,0,0,0,плечики
0,-1,0,2,0,0,0,0,0,0,0,перчатка
0,1,0,1,0,0,0,0,0,0,0,сим
0,-1,0,1,0,0,0,0,0,0,0,черта
0,0,0,2,0,0,0,0,0,0,0,глушу
0,1,1,1,0,0,0,0,0,0,0,братец
0,-1,1,2,2,0,0,1,0,0,0,провинциалка
0,-1,0,1,1,0,0,0,0,0,0,мысль
0,0,0,1,1,0,0,1,0,0,0,сто
0,1,0,1,0,0,0,0,0,0,0,взгляд
0,0,0,1,0,0,0,0,0,0,0,здание
0,-1,0,1,0,0,0,0,0,0,0,булка
0,0,0,27,24,0,0,26,0,0,0,а
1,-1,1,1,1,0,0,0,0,0,0,сухая
0,1,0,3,0,0,0,0,0,0,0,тут
0,1,0,2,0,0,0,0,0,0,0,сим
0,-1,0,1,0,0,0,0,0,0,0,борода
0,0,0,153,48,0,0,68,0,0,0,и
0,1,0,5,0,0,0,0,0,0,0,год
0,-1,1,1,0,0,0,0,0,0,0,провинциалка
0,1,0,1,0,0,0,0,0,0,0,шкаф
0,-1,0,1,0,0,0,0,0,0,0,басня
0,1,0,3,0,0,0,0,0,0,0,разговор
0,-1,0,2,2,0,0,2,0,0,0,басня
1,-1,1,1,0,0,0,0,0,0,0,малиновская
0,-1,0,1,0,0,0,0,0,0,0,жатва
0,-1,0,2,2,0,0,2,0,0,0,гимназия
0,1,0,1,0,0,0,0,0,0,0,шум
0,1,0,2,0,0,0,0,0,0,0,домик
0,-1,0,2,0,0,0,0,0,0,0,гимназия
0,-1,0,4,0,0,0,0,0,0,0,деньга
0,0,0,15,9,0,0,8,0,0,0,я
0,-1,0,1,0,0,0,0,0,0,0,простота
0,-1,0,1,0,0,0,0,0,0,0,пора
0,0,0,6,1,0,0,3,0,0,0,уж
0,1,1,1,0,0,0,0,0,0,0,бог
0,1,1,1,0,0,0,0,0,0,0,дьякон
0,1,0,1,0,0,0,0,0,0,0,коридор
0,-1,0,1,0,0,0,0,0,0,0,булка
0,-1,0,1,0,0,0,0,0,0,0,гримаса
0,0,0,1,0,0,0,0,0,0,0,коли
0,1,0,1,0,0,0,0,0,0,0,тайник
0,1,0,3,0,0,0,0,0,0,0,адрес
0,1,0,1,0,0,0,0,0,0,0,толк
0,1,0,1,0,0,0,0,0,0,0,подрясник
0,1,0,2,0,0,0,0,0,0,0,голос
0,0,0,6,0,0,0,0,0,0,0,время
0,-1,0,1,0,0,0,0,0,0,0,свадьба
0,-1,1,1,1,0,0,0,0,0,0,милушка
0,1,0,1,0,0,0,0,0,0,0,смех
0,-1,0,1,0,0,0,0,0,0,0,вешалка
0,1,0,3,0,0,0,0,0,0,0,третий
0,1,0,1,0,0,0,0,0,0,0,зонтик
0,0,0,1,0,0,0,0,0,0,0,письмо
0,1,0,1,0,0,0,0,0,0,0,сюрприз
0,1,1,1,0,0,0,0,0,0,0,городской
0,0,0,1,0,0,0,0,0,0,0,значение
0,1,0,1,0,0,0,0,0,0,0,зонтик
0,-1,0,1,0,0,0,0,0,0,0,книжка
0,1,0,1,0,0,0,0,0,0,0,экзамен
1,1,1,4,0,0,0,0,0,0,0,печалин
0,0,0,1,0,0,0,0,0,0,0,лето
0,1,0,2,0,0,0,0,0,0,0,урок
0,-1,0,1,0,0,0,0,0,0,0,неожиданность
0,0,0,1,0,0,0,0,0,0,0,данные
0,-1,0,1,0,0,0,0,0,0,0,речка
0,-1,0,1,1,0,0,1,0,0,0,простота
0,-1,0,1,0,0,0,0,0,0,0,коса
0,-1,0,1,1,0,0,1,0,0,0,речка
0,1,1,5,0,0,0,0,0,0,0,дьякон
0,1,0,1,0,0,0,0,0,0,0,петербург
0,-1,0,1,0,0,0,0,0,0,0,насмешка
0,1,0,1,0,0,0,0,0,0,0,язычок
0,1,0,2,0,0,0,0,0,0,0,урок
0,1,0,1,0,0,0,0,0,0,0,голосок
0,1,0,1,0,0,0,0,0,0,0,палец
0,1,1,1,0,0,0,0,0,0,0,арифметик
0,-1,0,1,0,0,0,0,0,0,0,нога
0,1,0,5,2,0,0,2,0,0,0,город
0,-1,0,1,0,0,0,0,0,0,0,мозоль
0,-1,1,2,0,0,0,0,0,0,0,девочка
0,1,0,1,0,0,0,0,0,0,0,подъезд
0,1,1,1,0,0,0,0,0,0,0,друг
0,1,0,1,0,0,0,0,0,0,0,урок
0,-1,1,1,0,0,0,0,0,0,0,матушка
0,0,0,2,0,0,0,0,0,0,0,платье
0,-1,0,1,0,0,0,0,0,0,0,задача
0,1,1,2,0,0,0,0,0,0,0,физик
1,-1,1,2,0,0,0,0,0,0,0,ракитова
0,1,1,1,0,0,0,0,0,0,0,физик
0,1,1,4,3,0,0,1,0,0,0,отец
0,-1,0,1,0,0,0,0,0,0,0,давность
0,0,0,1,0,0,0,0,0,0,0,словечко
0,0,0,1,0,0,0,0,0,0,0,святки
0,-1,1,1,0,0,0,0,0,0,0,подруга
0,1,0,1,0,0,0,0,0,0,0,час
0,0,0,1,0,0,0,0,0,0,0,чужое
0,-1,0,1,0,0,0,0,0,0,0,задача
0,0,0,1,0,0,0,0,0,0,0,приветствие
